name,usrid,ra,dec,significance,net_counts,remove_code,flux_significance_b_max,theta_mean,theta_median,e_theta,NET_COUNTS_broad,NET_ERR_broad,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,ra_ave,dec_ave,PU_ave,PU,err_ellipse_r0
IC2395_CXO_noconversion-122.0,122.0,130.78264903013638,-48.03481056441405,9.755862,77.924904,0,6.09473,8.094959179472838,8.094959179472838,0.009899295540699349,81.89122246467201,9.88073163457263,7.978845608028655e-18,6.028102749890869e-18,4.351951484808482e-15,8.707382987480764e-16,1.7926945888418228e-14,2.883129417620876e-15,,-1.0,,,,1,2.228687621883474e-14,3.011753104369671e-15,130.78264875824397,-48.0348102670514,1.514079239414709,1.552221368185567,1.552221368185567
IC2395_CXO_noconversion-34.0,34.0,130.54063400610818,-48.14942294481226,15.730933,53.871513,0,5.10876,3.7953816619700764,3.7953816619700764,0.010038821277078558,52.21285564511215,7.353521360866927,1.0574437817194303e-14,2.962176860381613e-15,3.2048946642714517e-15,6.657877122617797e-16,5.047056107200389e-15,1.448363809553281e-15,3.7696954878062865,1.0,0.8379892483896221,0.948,5.10876,0,1.8826388588666146e-14,3.363855340944782e-15,130.54063432405988,-48.149423112879106,0.6163168065928047,0.599980685101945,0.599980685101945
IC2395_CXO_noconversion-20.0,20.0,130.652730679359,-48.10225668389727,32.836754,88.84113,0,7.53773,1.5202602085456538,1.5202602085456538,0.010516260116924192,78.253546851158,8.889935686128096,8.494948334362086e-15,2.116107112290947e-15,4.60260946152389e-15,7.84397458733407e-16,5.0546778895119995e-15,1.1927148789310618e-15,6.530767958150499,1.0,0.9954911152747693,0.989,7.53773,0,1.8152235685397978e-14,2.552598179576898e-15,130.65273019181757,-48.10225645527749,0.29558876139127715,0.2126870996585308,0.2126870996585308
IC2395_CXO_noconversion-47.0,47.0,130.5157695941273,-48.06849379783637,17.723833,73.01732,0,6.70714,4.948068348316663,4.948068348316663,0.00791245447616351,72.22749042084564,8.667185613692507,6.679445691911873e-15,1.6195943390621e-15,5.0642316164247455e-15,8.389481738284384e-16,6.0158743801718325e-15,1.4402471035079542e-15,0.2532331236228793,1.0,0.9338804960407364,0.385,6.70714,0,1.7759551688508452e-14,2.3240549865816695e-15,130.51576969141368,-48.06849421084546,0.7089011628279522,0.6992640683903282,0.6992640683903282
IC2395_CXO_noconversion-22.0,22.0,130.59988005953957,-48.09299228239084,2.7632577,5.6549106,0,2.38475,1.4670015789361837,1.4670015789361837,0.0,5.917962466487936,2.45017654026243,1.4539855230713477e-14,7.445705057199758e-15,1.47802241096056e-15,7.621547818919361e-16,7.978845608028655e-18,6.028102749890869e-18,,-1.0,,,,4,1.6025856487282064e-14,7.484613553710943e-15,130.5998803602069,-48.09299249379368,0.9815965949273746,0.37108978555556776,0.37108978555556776
IC2395_CXO_noconversion-83.0,83.0,130.7551951770501,-48.16962474626737,13.024983,76.21412,0,6.59034,6.401724319696489,6.401724319696489,0.008130762974162487,73.08815634453298,9.018284722570055,3.481824208478281e-15,1.3311961139975532e-15,6.137269207225492e-15,1.0142435290444645e-15,3.927936587827775e-15,1.1023877793744843e-15,,0.0,0.5351144330835338,,4.65996,0,1.3547030003531548e-14,2.004003953650033e-15,130.75519550368665,-48.16962445612055,1.0288639151520271,1.0042879706938348,1.0042879706938348
IC2395_CXO_noconversion-95.0,95.0,130.55683590256533,-48.09876268140329,3.5542858,8.108321,0,2.27567,2.64666217783559,2.64666217783559,0.009417200180581675,8.38049750727702,3.004261251051759,1.1958481672110477e-14,4.980557175641073e-15,7.982994560720735e-16,5.895646472402136e-16,7.138240917680669e-16,4.855198798774763e-16,,-1.0,,,,0,1.3470605219950617e-14,5.038776221153455e-15,130.55683622978216,-48.09876241327274,1.1182893757187597,1.1333623815793519,1.1333623815793519
IC2395_CXO_noconversion-44.0,44.0,130.68966518595658,-48.08900759807864,10.472352,33.086803,0,4.16085,3.2001936901698227,3.2001936901698227,0.010483282014815742,31.713680321969832,5.749206448265538,9.56054909527293e-15,3.811505017283071e-15,1.886647392930656e-15,5.101374880721466e-16,1.844493754905691e-15,6.976071906538053e-16,4.4134293940299205,1.0,0.13958979201496724,0.964,4.16085,0,1.3291690243109278e-14,3.908256202702488e-15,130.6896657642311,-48.089007712894066,0.6728272303520183,0.6530572442751582,0.6530572442751582
IC2395_CXO_noconversion-105.0,105.0,130.52440098443694,-48.00601697668487,8.8655615,44.549408,0,5.42503,7.495858871907705,7.495858871907705,0.0036916943706066796,42.46416573573896,7.310181270820921,7.978845608028655e-18,6.028102749890869e-18,3.2025114587116227e-15,7.196280333456306e-16,9.695652804967612e-15,3.04461439891908e-15,,-1.0,,,,1,1.2906143109287265e-14,3.128510457470944e-15,130.52440036667332,-48.00601664636297,1.7906972092685647,1.748855560633577,1.748855560633577
IC2395_CXO_noconversion-73.0,73.0,130.6614743739255,-48.05107425382987,16.064041,67.49831,0,5.84234,4.131099501232613,4.131099501232613,0.006299263557829171,63.38635601549997,8.130709124077136,3.687853746399697e-15,9.713076178614727e-16,4.042071366975012e-15,7.484113623064306e-16,5.165504917834468e-15,1.2292199845576195e-15,3.1856533049920537,1.0,0.5463721030662174,0.926,5.84234,0,1.2895430031209177e-14,1.7362430204844397e-15,130.66147460985837,-48.05107467774012,0.6120231573616682,0.5861670597962495,0.5861670597962495
IC2395_CXO_noconversion-64.0,64.0,130.46967902207194,-48.140672348835395,5.372839,31.358465,0,3.91476,6.191618046993904,6.191618046993904,0.0109331645754418,27.050072995073595,5.8557006991452525,3.4499846447619258e-15,1.489719849568293e-15,1.8458541477815033e-15,5.260252023209781e-16,7.58489733419586e-15,3.3849221059396826e-15,,-1.0,,,,0,1.288073612673929e-14,3.735460534787342e-15,130.4696791107077,-48.140672158605504,1.5860106056796146,1.4757795746889681,1.4757795746889681
IC2395_CXO_noconversion-90.0,90.0,130.48378302531185,-48.12467264110886,9.390064,42.965126,0,4.50099,5.453077278689797,5.453077278689797,0.010951505722924804,37.79841653125861,6.494211670721952,7.978845608028655e-18,6.028102749890869e-18,8.831934110395703e-16,3.749363829576307e-16,1.1700679751076889e-14,2.185168459050905e-15,,-1.0,,,,1,1.2591852007724487e-14,2.2171095651137817e-15,130.48378297886234,-48.12467267430113,1.1084540525928903,1.0390880096451758,1.0390880096451758
IC2395_CXO_noconversion-50.0,50.0,130.5615530629874,-48.063834405647334,20.120726,72.875565,0,7.42104,3.778168879414056,3.778168879414056,0.004974324009870745,66.54465204435189,8.2498797194794,3.851523630425357e-15,1.0308486570007554e-15,2.845331132584943e-15,6.385194714749917e-16,5.706266835867753e-15,1.3437050911686085e-15,14.514199586782457,1.0,0.9974863399660723,1.0,7.42104,0,1.2403121598878053e-14,1.8099445961480154e-15,130.5615538544082,-48.06383434648805,0.5506511955939378,0.5141693068803002,0.5141693068803002
IC2395_CXO_noconversion-97.0,97.0,130.6220330514952,-48.09454726166042,4.7138705,9.652408,0,2.28556,1.1612276793906466,1.1612276793906466,0.0031021318535698894,9.507872481758465,3.165467179049629,9.443704919965184e-15,4.330548507659762e-15,2.91578329310855e-16,1.8200423463220766e-16,2.590829735018754e-15,1.3598111975553535e-15,,-1.0,,,,0,1.2326112984294793e-14,4.5426712858862204e-15,130.62203286166147,-48.0945473869992,0.7138170624891069,0.702671206138618,0.702671206138618
IC2395_CXO_noconversion-1.0,1.0,130.6083057911645,-48.19215381723179,10.643448,41.3997,0,5.02759,4.721061439713848,4.721061439713848,0.002968993371443407,41.34451018255308,6.641549643240789,4.718123972570857e-15,1.7015007692846637e-15,2.07322299896923e-15,5.658588544090423e-16,4.842945938108253e-15,1.237240508556659e-15,6.665750737935232,1.0,0.9999052286807371,0.99,5.02759,0,1.163429290964834e-14,2.1785465767348094e-15,130.60830518417143,-48.19215341092325,0.877312073414579,0.8726262055440841,0.8726262055440841
IC2395_CXO_noconversion-110.0,110.0,130.65781841008467,-48.21116211874923,4.987769,23.288115,0,3.46765,6.04592862955033,6.04592862955033,0.0008307013092370141,20.715507596465567,5.2212599382850495,6.407196689345906e-15,4.444033574535647e-15,1.3530095714777183e-15,4.663136427767131e-16,3.765060855052819e-15,1.7172539114555937e-15,,-1.0,,,,0,1.1525267115876444e-14,4.7870495946302156e-15,130.65781860692863,-48.21116168216364,1.7439568231115081,1.6459155181876317,1.6459155181876317
IC2395_CXO_noconversion-61.0,61.0,130.7483470495891,-48.147598408657885,7.1798534,29.81296,0,3.52726,5.5649760131126245,5.5649760131126245,0.009318853676496097,27.46693535680309,5.6734927493671,7.978845608028655e-18,6.028102749890869e-18,1.0974714669532752e-15,4.0576783087410953e-16,1.0127977169236611e-14,2.3376136544084784e-15,,-1.0,,,,1,1.1233427481797915e-14,2.372576967744567e-15,130.74834679167668,-48.14759840695453,1.336460008719837,1.2827843651943003,1.2827843651943003
IC2395_CXO_noconversion-26.0,26.0,130.59520859872208,-48.077923206942735,21.76376,61.42845,0,6.37597,2.3528809529083254,2.3528809529083254,0.0025231494172774926,56.29558781407019,7.551767219845701,1.8316109876345466e-15,5.521604571036065e-16,3.611297151087606e-15,6.929167041420677e-16,5.711517661954306e-15,1.3268053352914788e-15,2.8383874617113802,1.0,0.04111359457939645,0.908,6.37597,0,1.1154425800676458e-14,1.5954394777069743e-15,130.59520781430865,-48.07792279102725,0.41594621686755373,0.38433082993173506,0.38433082993173506
IC2395_CXO_noconversion-91.0,91.0,130.48245893847368,-48.114785419021715,8.972126,33.360924,0,4.51008,5.467727048530662,5.467727048530662,0.010764942162914348,33.717840211538046,6.178837140403318,7.165806719130707e-15,1.9067971896090696e-15,2.9513222538823955e-15,6.545590875460823e-16,3.141804545584768e-17,2.6085034070382214e-17,0.22624631461220118,1.0,0.42361606553894837,0.366,4.51008,0,1.0148547018468951e-14,2.016185395838552e-15,130.4824586147083,-48.11478552577487,1.1771233608042442,1.1825165968971292,1.1825165968971292
IC2395_CXO_noconversion-27.0,27.0,130.64864046114494,-48.061972406987415,12.279955,36.772057,0,4.49105,3.3291117736872073,3.3291117736872073,0.005733232941524946,33.91907614300878,5.919876559397709,3.997852705385355e-15,1.157765916500178e-15,1.7002063920371977e-15,4.733457544501392e-16,4.131017090084463e-15,1.1901772295508554e-15,0.08812037640527365,1.0,0.586077523586215,0.233,4.49105,0,9.829076187507015e-15,1.7265572560464996e-15,130.6486404312908,-48.061972382582624,0.6741515121708846,0.38186427076717183,0.38186427076717183
IC2395_CXO_noconversion-102.0,102.0,130.5713451964601,-48.02124039137,6.389447,30.50492,0,3.43784,5.871809197054768,5.871809197054768,0.0016080380319736243,22.931464032679436,5.311362748872752,4.39572544788269e-15,3.737477162485227e-15,1.2615230850983036e-15,4.235334400618473e-16,3.55462986600008e-15,1.2110090801649977e-15,,0.0,0.012921718367768786,,2.53292,0,9.211878398981073e-15,3.951538827746897e-15,130.57134577083215,-48.02123982538372,1.5832441489111024,1.3751354822224338,1.3751354822224338
IC2395_CXO_noconversion-63.0,63.0,130.5485945453229,-48.14351867780111,11.22916,34.46737,0,4.59041,3.3345073716683027,3.3345073716683027,0.010183319890281428,32.7148139149544,5.835518998955311,5.369899284533576e-15,1.6793964717503546e-15,1.6786152981468692e-15,4.986160448579188e-16,2.0525163651761045e-15,7.132251457407534e-16,5.376720132306341,1.0,0.20176925461263095,0.98,4.59041,0,9.101030947856549e-15,1.891475767234202e-15,130.5485943828927,-48.143518832737676,0.6867083888509514,0.6630222632919917,0.6630222632919917
IC2395_CXO_noconversion-39.0,39.0,130.51842052656625,-48.11769164645881,10.337271,39.04023,0,4.12342,4.033520542378346,4.033520542378346,0.010884707783787917,36.04460221809334,6.171009060106058,7.978845608028655e-18,6.028102749890869e-18,2.183663479365112e-15,5.347175620347726e-16,6.8030039034204484e-15,1.6935331338840132e-15,,-1.0,,,,1,8.994646228393588e-15,1.7759543025467128e-15,130.51842021437702,-48.117691706026704,0.7842370802451673,0.7494457965286848,0.7494457965286848
IC2395_CXO_noconversion-31.0,31.0,130.63359530615764,-48.170550251336024,7.7627554,20.890232,0,3.6763,3.455779671666548,3.455779671666548,0.00015743319562333546,21.964172438722592,4.800303902821645,1.172646867439034e-15,8.913308346256856e-16,1.3065561478757512e-15,5.4937917259223955e-16,6.487577641351583e-15,1.6214909111241594e-15,,-1.0,,,,0,8.96678065666637e-15,1.930160850004712e-15,130.63359513084683,-48.170550083139084,0.8603629088826525,0.44142515251989806,0.44142515251989806
IC2395_CXO_noconversion-84.0,84.0,130.46527184285762,-48.166497325865706,8.348791,35.87757,0,3.69617,6.917939515809608,6.917939515809608,0.01050556306033723,32.053464681003554,6.432128836576434,7.978845608028655e-18,6.028102749890869e-18,9.993274474737858e-16,4.0607941044906976e-16,7.527034908609383e-15,1.837684115086206e-15,,-1.0,,,,1,8.534341201691198e-15,1.8820254335299506e-15,130.46527221648986,-48.166497641984606,1.7652265172370907,1.6718478971257298,1.6718478971257298
IC2395_CXO_noconversion-100.0,100.0,130.57573259883347,-48.05383917079521,5.0337853,15.459964,0,3.0771,3.992334940702281,3.992334940702281,0.0028709054600872808,16.585861355870847,4.249566740159586,1.84723594058333e-15,8.9881909488603e-16,8.637083546255101e-16,3.3553698312490507e-16,5.740695171871928e-15,3.571148556140844e-15,,0.0,0.6025730698478202,,3.0771,0,8.451639467080768e-15,3.6977780953436265e-15,130.5757320472487,-48.05383918818465,1.1353439659132796,1.1735097754567412,1.1735097754567412
IC2395_CXO_noconversion-132.0,132.0,130.4233712569416,-48.1352919547735,5.204052,27.079782,0,4.52006,7.938370562231748,7.938370562231748,0.010966366428509122,27.670889040636663,6.199209930545495,7.978845608028655e-18,6.028102749890869e-18,3.0729762676848202e-15,8.93980268815945e-16,5.307208285432542e-15,1.804125618199606e-15,,-1.0,,,,1,8.38816339872539e-15,2.013481141033882e-15,130.42337102250423,-48.13529227223031,2.4838591310721627,2.515428060605393,2.515428060605393
IC2395_CXO_noconversion-79.0,79.0,130.46897245669436,-48.190015150083674,5.4442525,29.775913,0,4.07374,7.546919522182607,7.546919522182607,0.009782316419831627,30.274382798813647,6.677617267444523,7.978845608028655e-18,6.028102749890869e-18,2.386307721729655e-15,6.597693321416403e-16,5.739131062887236e-15,2.4425583973094474e-15,,-1.0,,,,1,8.13341763022492e-15,2.5301034433248547e-15,130.46897243715094,-48.19001505534531,2.1421788947471723,2.1644817774433016,2.1644817774433016
IC2395_CXO_noconversion-33.0,33.0,130.52236318422007,-48.155025713076405,27.797089,110.82768,0,9.85188,4.591060033170038,4.591060033170038,0.010150902016928143,103.6834404337205,10.35072436180593,1.452705576072001e-16,3.893698674527697e-17,1.2717634111541315e-15,4.167939616102134e-16,6.602902950508178e-15,1.6067100596708604e-15,,0.0,1.0,,9.85188,0,8.01993691926951e-15,1.660346503359789e-15,130.52236282085346,-48.155025127529825,0.5512595331011222,0.5175041199807183,0.5175041199807183
IC2395_CXO_noconversion-28.0,28.0,130.5979089462634,-48.18743615801592,9.545316,31.472853,0,4.89842,4.4982591055636725,4.4982591055636725,0.003982854550683257,32.746922473632196,5.924019467308964,4.792548602740425e-15,1.3760743440776006e-15,1.9085104966916702e-15,5.247421586536401e-16,1.3153231728054677e-15,6.3879371443274195e-16,0.2803920565821423,1.0,0.38529869452136367,0.404,4.89842,0,8.016382272237563e-15,1.6053013247038265e-15,130.5979088996637,-48.18743563735015,0.9292428321142986,0.5117188022717923,0.5117188022717923
IC2395_CXO_noconversion-36.0,36.0,130.53394191405974,-48.14053303198707,12.105198,40.3181,0,4.72951,3.7633866136297494,3.7633866136297494,0.010626293111628549,36.297770678706,6.170143669489855,3.822198026161876e-15,1.2966460152837698e-15,2.739570513965712e-15,6.181991443841581e-16,1.437162649373155e-15,5.761324245880534e-16,4.172550471990261,1.0,0.42212595081854054,0.959,4.72951,0,7.998931189500743e-15,1.5477046364633958e-15,130.53394271350066,-48.14053283631959,0.7290384305327657,0.6868703562310343,0.6868703562310343
IC2395_CXO_noconversion-143.0,143.0,130.4392137775878,-48.01925227014437,4.0083413,19.944138,0,2.74232,9.171023162040534,9.171023162040534,0.007240105559856325,23.435993266605763,6.232863767160647,7.978845608028655e-18,6.028102749890869e-18,3.649428327835667e-15,9.295184937550314e-16,4.204738554231488e-15,3.195551207179968e-15,,-1.0,,,,1,7.862145727675184e-15,3.3280006739729993e-15,130.43921332313613,-48.019252190109874,3.7302049543559264,4.051423816755167,4.051423816755167
IC2395_CXO_noconversion-121.0,121.0,130.5666247388719,-48.05784907624414,4.57854,14.782815,0,2.43397,3.9576493405319275,3.9576493405319275,0.004012971647798569,13.422244484002498,3.8814312110579823,6.469809949809376e-15,2.9741903329582736e-15,3.8049666808796375e-16,2.1467921420832384e-16,7.489864847663315e-16,6.293374308117287e-16,,0.0,5.417786475003794e-08,,2.43397,0,7.599293102663671e-15,3.047615609537439e-15,130.56662543149048,-48.05784933188531,1.2478210156908096,1.1889379301283838,1.1889379301283838
IC2395_CXO_noconversion-76.0,76.0,130.68808850495955,-48.04970837946823,5.5066996,17.223072,0,3.0404,4.739729914610512,4.739729914610512,0.007938642187864886,16.35340027908762,4.371435202458554,7.978845608028655e-18,6.028102749890869e-18,5.111102136530828e-16,2.727046528060512e-16,6.91262583089877e-15,1.7973646046648186e-15,,-1.0,,,,1,7.431714890159882e-15,1.81794490779747e-15,130.6880885861496,-48.04970873538053,1.3914882997180804,1.3545947849240627,1.3545947849240627
IC2395_CXO_noconversion-41.0,41.0,130.71106596314098,-48.10303645428611,14.626645,43.777866,0,4.61028,3.746693561442659,3.746693561442659,0.010967783666917086,43.63528542597379,6.71240924507461,1.1980098481038235e-15,4.971254645577994e-16,2.5067161803451784e-15,5.812233796764062e-16,3.566748857058432e-15,9.4511425635172e-16,,0.0,0.18017498483065175,,4.61028,0,7.271474885507435e-15,1.2158105535623288e-15,130.7110652894528,-48.10303643583999,0.6637248814724954,0.6565024363358581,0.6565024363358581
IC2395_CXO_noconversion-142.0,142.0,130.48256818710644,-48.059162214523305,3.2478304,11.021369,0,2.10746,6.373370332346568,6.373370332346568,0.008220972641376001,9.881401764511134,3.90038569203533,7.978845608028655e-18,6.028102749890869e-18,7.980147835726454e-16,4.044775854820509e-16,6.462428685042985e-15,3.0576383391803298e-15,,-1.0,,,,1,7.26842231422366e-15,3.084281223949204e-15,130.48256864635226,-48.05916232326627,2.7375278104141314,2.60006679636722,2.60006679636722
IC2395_CXO_noconversion-144.0,144.0,130.60627248350016,-47.97170503969835,4.0101385,19.950083,0,2.48399,8.540258558821275,8.540258558821275,0.0013603733359142112,18.007033189254138,5.975595983779807,7.978845608028655e-18,6.028102749890869e-18,1.5866712553529277e-15,6.793074359869913e-16,5.57659499263536e-15,1.9453284582287066e-15,,-1.0,,,,1,7.171245093596317e-15,2.0605333632349803e-15,130.6062729219192,-47.971704746637315,3.601509254064851,3.430211791815815,3.430211791815815
IC2395_CXO_noconversion-113.0,113.0,130.71442651324674,-48.18929642534352,4.982786,20.300163,0,3.40803,5.927340204354637,5.927340204354637,0.005411787035850768,18.640012837631613,4.922569371158221,7.978845608028655e-18,6.028102749890869e-18,8.478145937648264e-16,3.622632568693502e-16,6.063645475238689e-15,1.8607490059575796e-15,,-1.0,,,,1,6.919438914611544e-15,1.8956945609650496e-15,130.7144266425627,-48.189296165321565,1.782875511411247,1.7076391728940739,1.7076391728940739
IC2395_CXO_noconversion-109.0,109.0,130.6870486398711,-48.21189187269012,7.225952,33.013798,0,3.91476,6.4865630873798805,6.4865630873798805,0.0026860403108450726,30.291048711620498,6.191587126447907,2.1514699659409626e-15,8.424357014717047e-16,1.5443211828884706e-15,5.052678238570358e-16,2.9946873878088653e-15,1.496827453448524e-15,2.957876173353093,1.0,0.9601105074654211,0.915,3.91476,0,6.690478536638298e-15,1.790387083939264e-15,130.68704916693073,-48.21189168117982,1.6213345269003212,1.5549491541205533,1.5549491541205533
IC2395_CXO_noconversion-140.0,140.0,130.56182974696478,-47.98130761157888,7.06054,41.27186,0,4.1808,8.27250742381106,8.27250742381106,0.0010596786727097296,33.29408657879542,7.0482395362866255,7.978845608028655e-18,6.028102749890869e-18,1.804476744700908e-15,5.745951098817204e-16,4.7225686690156964e-15,1.5500548822742496e-15,,-1.0,,,,1,6.5350242593246336e-15,1.65313823269108e-15,130.56182934952082,-47.98130715040085,2.476101683876267,2.229126828766073,2.229126828766073
IC2395_CXO_noconversion-86.0,86.0,130.6345930033189,-48.156937602406806,3.3195326,7.8704734,0,1.98873,2.6636679457152934,2.6636679457152934,0.0005734545737516861,7.418976397939167,2.832686617322723,1.2961698088720716e-15,5.63528971626843e-16,6.276048020608439e-16,2.6591649310865483e-16,4.4165986655442236e-15,3.5503764217221553e-15,,0.0,0.003187758771084792,,1.98873,0,6.340373276477139e-15,3.604642731130317e-15,130.63459308731174,-48.156937966977324,1.1911119756259934,1.1553849381533254,1.1553849381533254
IC2395_CXO_noconversion-9.0,9.0,130.63384589582367,-48.14100576845242,12.190273,32.0862,0,3.84884,1.738616762698674,1.738616762698674,0.0018136231403290681,30.212251017165265,5.570696587394113,1.6552298110511088e-15,6.074542023039078e-16,1.2888723646305523e-15,4.2227848709539177e-16,3.2009726223674118e-15,1.0013910038739832e-15,5.394841889308734,1.0,0.3531097856797115,0.98,3.84884,0,6.145074798049073e-15,1.2450315944585477e-15,130.63384594603886,-48.141005488568894,0.4746529788269289,0.2755293778076232,0.2755293778076232
IC2395_CXO_noconversion-124.0,124.0,130.49865355908065,-47.97265166439519,3.3240044,13.100124,0,1.32708,9.746597454522034,9.746597454522034,0.0036212462089384445,2.9348351727170825,5.485006130142095,7.978845608028655e-18,6.028102749890869e-18,5.104337024125859e-16,4.587696202197556e-16,5.480808979958075e-15,3.68004658760947e-15,,-1.0,,,,1,5.99922152797869e-15,3.7085372843528814e-15,,,,5.807833388428552,5.807833388428552
IC2395_CXO_noconversion-89.0,89.0,130.4685272351685,-48.129248129278714,9.1323595,48.842438,0,5.0574,6.095636885157621,6.095636885157621,0.010963422934188838,46.92139012098659,7.297470710320553,7.978845608028655e-18,6.028102749890869e-18,2.8650840406627746e-15,6.516390000916092e-16,3.1133073545301274e-15,1.0256903804311855e-15,,-1.0,,,,1,5.986370240800931e-15,1.2151997699852587e-15,130.46852668734147,-48.12924799999794,1.1789768477943108,1.1550974445021525,1.1550974445021525
IC2395_CXO_noconversion-136.0,136.0,130.5431829220816,-48.01796181992932,3.7664683,13.739253,0,2.57249,6.502831559240736,6.502831559240736,0.0032488782827297946,12.390026854602098,4.391747545334755,7.978845608028655e-18,6.028102749890869e-18,9.06128756556655e-16,4.052704551127958e-16,4.7272795844986945e-15,2.270544152742709e-15,,-1.0,,,,1,5.641387186663378e-15,2.306436912071128e-15,130.5431826131851,-48.01796206552713,2.5359981236156157,2.411826196386902,2.411826196386902
IC2395_CXO_noconversion-49.0,49.0,130.57434824318295,-48.064754464282544,9.686358,27.404196,0,4.30227,3.4424825828082453,3.4424825828082453,0.003884286135722448,26.20993139448123,5.1993127506300505,2.2931165003512284e-15,7.826482616079971e-16,1.3281538861391388e-15,4.160528045566433e-16,1.948506637428993e-15,8.618318848246353e-16,0.20469690846828345,1.0,0.7514906727593286,0.349,4.30227,0,5.56977702391936e-15,1.236281697380436e-15,130.5743485330374,-48.06475427170425,0.7874232556711233,0.7643081247880924,0.7643081247880924
IC2395_CXO_noconversion-104.0,104.0,130.6353630179528,-48.01288383252933,6.038701,30.85782,0,3.56701,6.090076665107013,6.090076665107013,0.00312340582070858,31.084853921514096,6.187735268022077,7.868198976405269e-16,3.2203310682186525e-16,1.9863831773610117e-15,5.62372292760017e-16,2.741653213454612e-15,1.4541917653871344e-15,,0.0,0.051250105364510024,,3.56701,0,5.514856288456151e-15,1.5920557804528244e-15,130.635363546722,-48.012883826180826,1.4425916617459726,1.4483063041924562,1.4483063041924562
